TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=51
-9.971226e-01 3.046454e-01 3.046738e-01 4.079777e-05 -9.134220e-04 6.478536e-03 -7.391958e-03 8.492957e-10 1.037144e+01 
-9.903648e-01 4.742003e-01 4.742157e-01 4.079254e-05 -1.687233e-03 6.963080e-05 -1.756864e-03 8.492957e-10 1.037144e+01 
-9.797745e-01 6.897869e-01 6.897846e-01 4.078712e-05 -7.526296e-04 3.095753e-03 -3.848383e-03 8.492957e-10 1.037144e+01 
-9.653935e-01 9.232333e-01 9.232322e-01 4.077886e-05 -9.902784e-04 -3.382314e-03 2.392036e-03 8.492957e-10 1.037144e+01 
-9.472774e-01 1.166751e+00 1.166738e+00 4.076735e-05 2.789742e-04 3.126705e-03 -2.847731e-03 8.492957e-10 1.037144e+01 
-9.254965e-01 1.406515e+00 1.406534e+00 4.074613e-05 1.050545e-03 -4.994862e-03 6.045406e-03 8.492957e-10 1.037144e+01 
-9.001349e-01 1.642262e+00 1.642282e+00 4.074137e-05 2.175831e-03 5.369963e-03 -3.194133e-03 8.492957e-10 1.037144e+01 
-8.712910e-01 1.863474e+00 1.863512e+00 4.077464e-05 -1.006843e-03 -1.096924e-03 9.008179e-05 8.492957e-10 1.037144e+01 
-8.390761e-01 2.071696e+00 2.071556e+00 4.083746e-05 -3.758800e-03 7.436165e-03 -1.119497e-02 8.492957e-10 1.037144e+01 
-8.036151e-01 2.257790e+00 2.257908e+00 4.067513e-05 3.735922e-03 -2.527362e-02 2.900954e-02 8.492957e-10 1.037144e+01 
-7.650450e-01 2.424842e+00 2.424875e+00 4.076273e-05 9.338626e-04 3.765775e-02 -3.672388e-02 8.492957e-10 1.037144e+01 
-7.235151e-01 2.565907e+00 2.565720e+00 4.086218e-05 -4.706652e-03 -3.470480e-02 2.999814e-02 8.492957e-10 1.037144e+01 
-6.791861e-01 2.685042e+00 2.685303e+00 4.060445e-05 5.133107e-03 2.142623e-02 -1.629312e-02 8.492957e-10 1.037144e+01 
-6.322294e-01 2.778655e+00 2.778398e+00 4.091650e-05 -3.407103e-03 -7.056695e-03 3.649592e-03 8.492957e-10 1.037144e+01 
-5.828267e-01 2.852244e+00 2.852454e+00 4.062986e-05 1.351896e-03 -3.148303e-03 4.500199e-03 8.492957e-10 1.037144e+01 
-5.311692e-01 2.904540e+00 2.904386e+00 4.085409e-05 1.120070e-04 8.398236e-03 -8.286229e-03 8.492957e-10 1.037144e+01 
-4.774567e-01 2.942685e+00 2.942792e+00 4.069331e-05 -8.707295e-04 -1.008178e-02 9.211049e-03 8.492957e-10 1.037144e+01 
-4.218971e-01 2.966121e+00 2.966050e+00 4.080113e-05 1.129161e-03 9.737172e-03 -8.608011e-03 8.492957e-10 1.037144e+01 
-3.647051e-01 2.982362e+00 2.982409e+00 4.073142e-05 -1.110245e-03 -8.494186e-03 7.383941e-03 8.492957e-10 1.037144e+01 
-3.061023e-01 2.990147e+00 2.990117e+00 4.077389e-05 9.640262e-04 6.945789e-03 -5.981762e-03 8.492957e-10 1.037144e+01 
-2.463151e-01 2.996030e+00 2.996048e+00 4.074944e-05 -7.721091e-04 -5.388472e-03 4.616362e-03 8.492957e-10 1.037144e+01 
-1.855750e-01 2.997417e+00 2.997406e+00 4.076145e-05 5.711041e-04 3.913671e-03 -3.342567e-03 8.492957e-10 1.037144e+01 
